"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","qtrly_estabs","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_chg","oty_qtrly_estabs_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"01037","2","10","71","0","2022","3","",13,25,23,26,363727,0,0,1134,"",13.72,0.58,0.53,0.59,0.61,0.00,0.00,1.07,"",3,30.0,-18,-41.9,-17,-42.5,-17,-39.5,65619,22.0,0,0.0,0,0.0,588,107.7
"01037","3","10","71","0","2022","3","",14,274,278,289,2995729,2598,18,822,"",6.15,2.34,2.24,2.13,2.14,0.08,0.08,0.96,"",1,7.7,11,4.2,6,2.2,10,3.6,727826,32.1,-1153,-30.7,-25,-58.1,179,27.8
"01037","5","10","71","0","2022","3","",121,1118,1128,1125,14400511,1900084,38556,986,"",0.81,0.90,0.90,0.90,0.93,1.02,1.01,1.03,"",1,0.8,127,12.8,161,16.6,153,15.7,3085000,27.3,913490,92.6,21026,119.9,95,10.7
"01039","0","10","70","0","2022","3","",1011,11989,11888,11848,131065072,10321776,137287,847,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",28,2.8,137,1.2,-77,-0.6,-124,-1.0,7115118,5.7,-1201797,-10.4,-74526,-35.2,48,6.0
"01039","1","10","71","0","2022","3","",15,114,114,115,1966328,0,0,1323,"",2.83,0.49,0.50,0.51,0.58,0.00,0.00,1.15,"",0,0.0,-4,-3.4,-1,-0.9,-6,-5.0,207998,11.8,0,0.0,0,0.0,177,15.4
"01039","2","10","71","0","2022","3","",17,314,319,369,4660387,0,0,1073,"",2.73,0.88,0.90,1.03,1.08,0.00,0.00,1.15,"",1,6.2,-13,-4.0,-10,-3.0,27,7.9,424689,10.0,0,0.0,0,0.0,94,9.6
"01039","3","10","71","0","2022","3","",45,1437,1469,1532,16173148,33828,236,841,"",3.01,1.47,1.44,1.39,1.58,0.20,0.31,1.11,"",-1,-2.2,47,3.4,21,1.5,28,1.9,1043629,6.9,7557,28.8,-66,-21.9,37,4.6
"01039","5","10","71","0","2022","3","",934,10124,9986,9832,108265209,10287948,137051,834,"",0.95,0.97,0.97,0.97,0.96,1.02,1.00,0.99,"",28,3.1,107,1.1,-87,-0.9,-173,-1.7,5438802,5.3,-1209354,-10.5,-74460,-35.2,46,5.8
"01041","0","10","70","0","2022","3","",296,3220,3237,3229,35437848,2537492,35539,844,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",8,2.8,-131,-3.9,-83,-2.5,-77,-2.3,2598541,7.9,75137,3.1,-18417,-34.1,84,11.1
"01041","1","10","71","0","2022","3","",10,40,37,38,506629,0,0,1017,"",6.45,0.65,0.60,0.62,0.55,0.00,0.00,0.89,"",0,0.0,0,0.0,-5,-11.9,-1,-2.6,66743,15.2,0,0.0,0,0.0,178,21.2
"01041","2","10","71","0","2022","3","",9,43,43,43,483220,0,0,864,"",4.94,0.45,0.45,0.44,0.41,0.00,0.00,0.93,"",0,0.0,-4,-8.5,-5,-10.4,-4,-8.5,-3863,-0.8,0,0.0,0,0.0,72,9.1
"01041","3","10","71","0","2022","3","",22,534,559,531,5780063,45276,318,821,"",5.03,2.03,2.01,1.76,2.09,1.06,1.63,1.09,"",0,0.0,-24,-4.3,-11,-1.9,-38,-6.7,668234,13.1,12685,38.9,-57,-15.2,126,18.1
"01041","5","10","71","0","2022","3","",255,2603,2598,2617,28667936,2492216,35221,846,"",0.88,0.93,0.93,0.95,0.94,1.01,1.00,1.00,"",8,3.2,-103,-3.8,-62,-2.3,-34,-1.3,1867427,7.0,62452,2.6,-18360,-34.3,75,9.7
"01043","0","10","70","0","2022","3","",2124,29902,30218,30505,375309075,30838527,386110,956,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",143,7.2,1057,3.7,1244,4.3,1214,4.1,46803391,14.2,844866,2.8,-79182,-17.0,86,9.9
"01043","1","10","71","0","2022","3","",19,187,184,184,3125345,0,0,1300,"",1.71,0.33,0.32,0.32,0.32,0.00,0.00,1.00,"",1,5.6,-15,-7.4,-15,-7.5,-11,-5.6,211905,7.3,0,0.0,0,0.0,172,15.2
"01043","2","10","71","0","2022","3","",18,597,593,699,8209932,0,0,1003,"",1.38,0.67,0.66,0.76,0.66,0.00,0.00,0.95,"",1,5.9,11,1.9,11,1.9,8,1.2,1066421,14.9,0,0.0,0,0.0,116,13.1
"01043","3","10","71","0","2022","3","",51,3356,3338,3470,38573412,253232,2115,876,"",1.63,1.37,1.28,1.22,1.32,0.49,1.00,1.02,"",0,0.0,235,7.5,173,5.5,179,5.4,4879483,14.5,34462,15.8,-856,-28.8,64,7.9
"01043","5","10","71","0","2022","3","",2036,25762,26103,26152,325400386,30585295,383995,963,"",0.98,0.99,1.00,1.00,1.00,1.02,1.00,1.01,"",141,7.4,826,3.3,1075,4.3,1038,4.1,40645582,14.3,810404,2.7,-78326,-16.9,88,10.1
"01045","0","10","70","0","2022","3","",1023,17747,17773,17780,273211078,10577580,149233,1183,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",71,7.5,278,1.6,442,2.6,316,1.8,11414733,4.4,-516766,-4.7,-31823,-17.6,27,2.3
"01045","1","10","71","0","2022","3","",37,2889,2914,2923,49993712,0,0,1322,"",6.90,8.46,8.61,8.66,7.06,0.00,0.00,0.82,"",0,0.0,15,0.5,56,2.0,54,1.9,-5284155,-9.6,0,0.0,0,0.0,-161,-10.9
"01045","2","10","71","0","2022","3","",14,160,162,170,2385113,0,0,1119,"",2.22,0.30,0.31,0.32,0.26,0.00,0.00,0.86,"",0,0.0,-7,-4.2,-8,-4.7,-1,-0.6,350083,17.2,0,0.0,0,0.0,195,21.1
"01045","3","10","71","0","2022","3","",55,1853,1885,1901,21429058,55296,427,877,"",3.64,1.28,1.23,1.15,1.01,0.31,0.52,0.83,"",-1,-1.8,7,0.4,30,1.6,7,0.4,1746565,8.9,-10181,-15.5,-328,-43.4,65,8.0
"01045","5","10","71","0","2022","3","",917,12845,12812,12786,199403195,10522284,148806,1197,"",0.92,0.83,0.83,0.84,0.85,1.02,1.00,1.01,"",72,8.5,263,2.1,364,2.9,256,2.0,14602240,7.9,-506585,-4.6,-31495,-17.5,62,5.5
"01047","0","10","70","0","2022","3","",924,11380,11397,11278,125431411,10387884,167608,850,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",39,4.4,128,1.1,-53,-0.5,-82,-0.7,3873115,3.2,729516,7.6,-32592,-16.3,26,3.2
"01047","1","10","71","0","2022","3","",18,170,169,175,3036269,0,0,1363,"",3.72,0.78,0.78,0.82,0.93,0.00,0.00,1.18,"",0,0.0,-2,-1.2,-2,-1.2,4,2.3,247678,8.9,0,0.0,0,0.0,111,8.9
"01047","2","10","71","0","2022","3","",19,504,504,506,5809702,0,0,886,"",3.34,1.48,1.48,1.48,1.40,0.00,0.00,0.95,"",0,0.0,7,1.4,-32,-6.0,-31,-5.8,111585,2.0,0,0.0,0,0.0,48,5.7
"01047","3","10","71","0","2022","3","",58,1642,1622,1574,16920365,36975,637,807,"",4.25,1.76,1.65,1.50,1.73,0.21,0.69,1.06,"",-2,-3.3,67,4.3,38,2.4,-11,-0.7,1547759,10.1,17625,91.1,233,57.7,59,7.9
"01047","5","10","71","0","2022","3","",829,9064,9102,9023,99665075,10350909,166971,846,"",0.92,0.92,0.92,0.93,0.92,1.02,1.00,1.00,"",41,5.2,56,0.6,-57,-0.6,-44,-0.5,1966093,2.0,711891,7.4,-32825,-16.4,18,2.2
"01049","0","10","70","0","2022","3","",1389,22524,22257,22436,271971378,23380765,282525,934,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",67,5.1,65,0.3,222,1.0,222,1.0,27530533,11.3,796058,3.5,-65697,-18.9,88,10.4
"01049","1","10","71","0","2022","3","",20,169,161,158,2443182,0,0,1155,"",2.75,0.39,0.38,0.37,0.35,0.00,0.00,0.91,"",-1,-4.8,0,0.0,-3,-1.8,-3,-1.9,296265,13.8,0,0.0,0,0.0,152,15.2
"01049","2","10","71","0","2022","3","",16,493,495,493,5768420,0,0,899,"",1.87,0.73,0.75,0.72,0.64,0.00,0.00,0.87,"",0,0.0,-1,-0.2,1,0.2,-52,-9.5,659803,12.9,0,0.0,0,0.0,130,16.9
"01049","3","10","71","0","2022","3","",59,2699,2592,2750,34334418,303015,2252,985,"",2.87,1.46,1.35,1.31,1.62,0.77,1.45,1.18,"",-1,-1.7,46,1.7,87,3.5,-12,-0.4,2509750,7.9,64192,26.9,-664,-22.8,58,6.3
"01049","5","10","71","0","2022","3","",1294,19163,19009,19035,229425358,23077750,280273,925,"",0.96,0.98,0.99,0.99,0.98,1.01,1.00,0.99,"",69,5.6,20,0.1,137,0.7,289,1.5,24064715,11.7,731866,3.3,-65033,-18.8,90,10.8
"01051","0","10","70","0","2022","3","",1624,20061,20092,19835,214124036,19172568,228574,824,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",77,5.0,267,1.3,259,1.3,183,0.9,18388910,9.4,181975,1.0,-61140,-21.1,62,8.1
"01051","1","10","71","0","2022","3","",14,182,180,175,2734944,0,0,1175,"",1.65,0.47,0.47,0.46,0.49,0.00,0.00,1.05,"",0,0.0,15,9.0,16,9.8,17,10.8,750864,37.8,0,0.0,0,0.0,239,25.5
"01051","2","10","71","0","2022","3","",24,861,867,887,13255254,0,0,1170,"",2.40,1.44,1.45,1.47,1.87,0.00,0.00,1.29,"",0,0.0,-71,-7.6,-63,-6.8,-14,-1.6,813347,6.5,0,0.0,0,0.0,131,12.6
"01051","3","10","71","0","2022","3","",48,3053,3146,3130,36144286,575175,4934,894,"",2.00,1.86,1.82,1.69,2.17,1.79,3.93,1.21,"",1,2.1,82,2.8,61,2.0,40,1.3,4713601,15.0,70494,14.0,-1599,-24.5,101,12.7
"01051","5","10","71","0","2022","3","",1538,15965,15899,15643,161989552,18597393,223640,787,"",0.97,0.92,0.91,0.92,0.88,1.00,0.98,0.96,"",76,5.2,241,1.5,245,1.6,140,0.9,12111098,8.1,111481,0.6,-59541,-21.0,49,6.6
"01053","0","10","70","0","2022","3","",914,12449,12518,12597,153483061,11275638,144072,943,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",39,4.5,190,1.5,301,2.5,375,3.1,19719204,14.7,877639,8.4,-20706,-12.6,102,12.1
"01053","1","10","71","0","2022","3","",7,58,63,59,960944,0,0,1232,"",1.46,0.24,0.26,0.25,0.24,0.00,0.00,0.96,"",0,0.0,-2,-3.3,5,8.6,2,3.5,180401,23.1,0,0.0,0,0.0,203,19.7
"01053","2","10","71","0","2022","3","",22,400,392,414,5861900,0,0,1122,"",3.91,1.08,1.05,1.08,1.16,0.00,0.00,1.08,"",2,10.0,-62,-13.4,-68,-14.8,-61,-12.8,-116180,-1.9,0,0.0,0,0.0,134,13.6
"01053","3","10","71","0","2022","3","",44,3168,3220,3221,42454324,1248946,10070,1020,"",3.26,3.11,2.99,2.74,3.55,6.60,12.72,1.21,"",1,2.3,64,2.1,63,2.0,73,2.3,6116607,16.8,297364,31.2,-1475,-12.8,129,14.5
"01053","5","10","71","0","2022","3","",841,8823,8843,8903,104205893,10026692,134002,905,"",0.94,0.82,0.82,0.82,0.79,0.91,0.94,0.96,"",36,4.5,190,2.2,301,3.5,361,4.2,13538376,14.9,580275,6.1,-19231,-12.6,91,11.2
"01055","0","10","70","0","2022","3","",2274,32129,31903,31946,362430127,38538117,490767,871,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",59,2.7,592,1.9,438,1.4,365,1.2,35148355,10.7,4099756,11.9,-64391,-11.6,72,9.0
"01055","1","10","71","0","2022","3","",19,287,285,283,5647705,0,0,1524,"",1.59,0.46,0.47,0.47,0.60,0.00,0.00,1.29,"",0,0.0,13,4.7,9,3.3,0,0.0,782371,16.1,0,0.0,0,0.0,176,13.1
"01055","2","10","71","0","2022","3","",24,690,687,734,9290152,0,0,1016,"",1.71,0.72,0.72,0.76,0.78,0.00,0.00,1.06,"",0,0.0,-15,-2.1,-8,-1.2,-18,-2.4,1138714,14.0,0,0.0,0,0.0,142,16.2
"01055","3","10","71","0","2022","3","",103,3933,3894,4001,43689559,268991,2725,852,"",3.07,1.50,1.42,1.34,1.55,0.42,1.01,1.09,"",-2,-1.9,69,1.8,125,3.3,127,3.3,2937988,7.2,-6640,-2.4,-985,-26.5,35,4.3
"01055","5","10","71","0","2022","3","",2128,27219,27037,26928,303802711,38269126,488042,864,"",0.96,0.97,0.98,0.98,0.97,1.02,1.00,0.99,"",61,3.0,525,2.0,312,1.2,256,1.0,30289282,11.1,4106396,12.0,-63406,-11.5,76,9.6
"01057","0","10","70","0","2022","3","",362,3703,3678,3860,37606619,3341220,44358,772,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",7,2.0,-407,-9.9,-310,-7.8,-203,-5.0,-377271,-1.0,-1050260,-23.9,-45933,-50.9,51,7.1
"01057","1","10","71","0","2022","3","",7,34,38,35,466125,0,0,1005,"",3.69,0.48,0.54,0.48,0.48,0.00,0.00,0.96,"",0,0.0,-5,-12.8,1,2.7,-4,-10.3,42395,10.0,0,0.0,0,0.0,155,18.2
"01057","2","10","71","0","2022","3","",9,192,192,212,2112605,0,0,818,"",4.04,1.74,1.75,1.81,1.70,0.00,0.00,0.96,"",-1,-10.0,-12,-5.9,-33,-14.7,-19,-8.2,-114155,-5.1,0,0.0,0,0.0,39,5.0
"01057","3","10","71","0","2022","3","",20,908,892,894,9394913,6357,45,805,"",3.74,3.00,2.82,2.48,3.21,0.11,0.18,1.17,"",0,0.0,0,0.0,0,0.0,-3,-0.3,717569,8.3,1176,22.7,-14,-23.7,63,8.5
"01057","5","10","71","0","2022","3","",326,2569,2556,2719,25632976,3334863,44313,754,"",0.92,0.80,0.80,0.82,0.79,1.02,1.01,0.98,"",8,2.5,-390,-13.2,-278,-9.8,-177,-6.1,-1023080,-3.8,-1051436,-24.0,-45919,-50.9,46,6.5
"01059","0","10","70","0","2022","3","",643,10984,11052,11070,128156122,10143224,161078,893,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",30,4.9,347,3.3,401,3.8,309,2.9,18997287,17.4,-449517,-4.2,-3954,-2.4,107,13.6
"01059","1","10","71","0","2022","3","",10,89,88,90,1417279,0,0,1225,"",2.97,0.42,0.42,0.43,0.43,0.00,0.00,1.01,"",-1,-9.1,-1,-1.1,2,2.3,5,5.9,209839,17.4,0,0.0,0,0.0,157,14.7
"01059","2","10","71","0","2022","3","",14,315,313,336,3667703,0,0,878,"",3.54,0.96,0.95,1.00,0.87,0.00,0.00,0.89,"",0,0.0,-18,-5.4,-23,-6.8,-10,-2.9,186232,5.3,0,0.0,0,0.0,86,10.9
"01059","3","10","71","0","2022","3","",29,1542,1595,1586,17975468,71866,879,878,"",3.05,1.72,1.68,1.54,1.80,0.42,0.99,1.10,"",0,0.0,10,0.7,34,2.2,40,2.6,1249654,7.5,-24606,-25.5,-1002,-53.3,46,5.5
"01059","5","10","71","0","2022","3","",590,9038,9056,9058,105095672,10071358,160199,893,"",0.94,0.95,0.95,0.95,0.95,1.02,1.00,1.00,"",31,5.5,356,4.1,388,4.5,274,3.1,17351562,19.8,-424911,-4.0,-2952,-1.8,118,15.2
"01061","0","10","70","0","2022","3","",587,5336,5335,5322,53430250,5755387,75414,771,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",34,6.1,171,3.3,172,3.3,110,2.1,6798700,14.6,885198,18.2,1816,2.5,79,11.4
"01061","1","10","71","0","2022","3","",11,54,52,52,758287,0,0,1108,"",3.58,0.53,0.51,0.51,0.55,0.00,0.00,1.06,"",0,0.0,-8,-12.9,-8,-13.3,-5,-8.8,109739,16.9,0,0.0,0,0.0,272,32.5
"01061","2","10","71","0","2022","3","",11,65,64,63,714473,0,0,859,"",3.04,0.41,0.40,0.39,0.40,0.00,0.00,1.01,"",-1,-8.3,-21,-24.4,-22,-25.6,-21,-25.0,-93559,-11.6,0,0.0,0,0.0,131,18.0
"01061","3","10","71","0","2022","3","",34,1312,1341,1328,13078621,596815,4806,758,"",3.92,3.01,2.92,2.67,3.14,6.18,11.60,1.10,"",0,0.0,37,2.9,51,4.0,41,3.2,1180416,9.9,95012,18.9,-964,-16.7,45,6.3
"01061","5","10","71","0","2022","3","",531,3905,3878,3879,38878869,5158572,70608,769,"",0.93,0.84,0.84,0.85,0.84,0.92,0.94,1.00,"",35,7.1,163,4.4,151,4.1,95,2.5,5602104,16.8,790186,18.1,2780,4.1,87,12.8
"01063","0","10","70","0","2022","3","",170,1652,1647,1608,17180055,1585523,21370,808,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",2,1.2,-101,-5.8,-58,-3.4,-114,-6.6,358386,2.1,189240,13.6,-7279,-25.4,59,7.9
"01063","1","10","71","0","2022","3","",7,22,22,22,322779,0,0,1129,"",7.86,0.69,0.70,0.72,0.72,0.00,0.00,1.03,"",0,0.0,-1,-4.3,-2,-8.3,-7,-24.1,36737,12.8,0,0.0,0,0.0,260,29.9
"01063","2","10","71","0","2022","3","",9,32,32,32,342412,0,0,823,"",8.60,0.65,0.65,0.66,0.60,0.00,0.00,0.92,"",0,0.0,-18,-36.0,-20,-38.5,-20,-38.5,-60918,-15.1,0,0.0,0,0.0,219,36.3
"01063","3","10","71","0","2022","3","",21,361,396,388,4241382,39757,288,855,"",8.36,2.67,2.79,2.59,3.17,1.49,2.45,1.18,"",0,0.0,-20,-5.2,0,0.0,-11,-2.8,161850,4.0,-1278,-3.1,-273,-48.7,54,6.7
"01063","5","10","71","0","2022","3","",133,1237,1197,1166,12273482,1545766,21082,787,"",0.80,0.86,0.84,0.85,0.83,1.00,0.99,0.97,"",2,1.5,-62,-4.8,-36,-2.9,-76,-6.1,220717,1.8,190518,14.1,-7006,-24.9,50,6.8
"01065","0","10","70","0","2022","3","",310,2492,2498,2519,29771071,1952302,23800,915,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",11,3.7,-18,-0.7,-20,-0.8,-12,-0.5,2231021,8.1,234739,13.7,-2837,-10.7,74,8.8
"01065","1","10","71","0","2022","3","",11,34,36,38,610436,0,0,1304,"",6.77,0.71,0.76,0.79,0.79,0.00,0.00,1.05,"",0,0.0,-7,-17.1,-9,-20.0,-4,-9.5,46745,8.3,0,0.0,0,0.0,288,28.3
"01065","2","10","71","0","2022","3","",11,66,66,68,765350,0,0,883,"",5.77,0.89,0.89,0.89,0.78,0.00,0.00,0.88,"",0,0.0,-23,-25.8,-21,-24.1,-15,-18.1,-129352,-14.5,0,0.0,0,0.0,86,10.8
"01065","3","10","71","0","2022","3","",22,688,701,725,7333715,205463,1504,801,"",4.80,3.38,3.26,3.08,3.16,6.27,11.50,0.98,"",0,0.0,25,3.8,8,1.2,19,2.7,-71329,-1.0,-73588,-26.4,-1704,-53.1,-28,-3.4
"01065","5","10","71","0","2022","3","",266,1704,1695,1688,21061570,1746839,22296,955,"",0.88,0.79,0.78,0.78,0.82,0.92,0.94,1.04,"",11,4.3,-13,-0.8,2,0.1,-12,-0.7,2384957,12.8,308327,21.4,-1133,-4.8,112,13.3
"01067","0","10","70","0","2022","3","",388,3857,3925,3942,50474806,3468466,36054,994,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",18,4.9,201,5.5,274,7.5,298,8.2,171583,0.3,157499,4.8,-9648,-21.1,-66,-6.2
"01067","1","10","71","0","2022","3","",7,42,43,48,560951,0,0,973,"",3.44,0.57,0.58,0.64,0.43,0.00,0.00,0.72,"",0,0.0,-1,-2.3,0,0.0,4,9.1,107957,23.8,0,0.0,0,0.0,169,21.0
"01067","2","10","71","0","2022","3","",12,60,61,61,640732,0,0,812,"",5.03,0.52,0.52,0.51,0.38,0.00,0.00,0.74,"",1,9.1,-7,-10.4,-6,-9.0,-5,-7.6,-47947,-7.0,0,0.0,0,0.0,17,2.1
"01067","3","10","71","0","2022","3","",19,599,606,614,6220061,67930,554,789,"",3.31,1.90,1.79,1.67,1.58,1.17,2.80,0.89,"",-2,-9.5,27,4.7,22,3.8,30,5.1,477187,8.3,-13304,-16.4,-448,-44.7,27,3.5
"01067","5","10","71","0","2022","3","",350,3156,3215,3219,43053062,3400536,35500,1036,"",0.93,0.94,0.95,0.95,0.99,1.01,0.99,1.04,"",19,5.7,182,6.1,258,8.7,269,9.1,-365614,-0.8,170803,5.3,-9200,-20.6,-92,-8.2
"01069","0","10","70","0","2022","3","",3385,49013,49264,49582,627655263,53097837,666437,980,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",138,4.3,952,2.0,1240,2.6,1258,2.6,61069195,10.8,4774305,9.9,-89939,-11.9,75,8.3
"01069","1","10","71","0","2022","3","",25,297,296,300,5259072,0,0,1359,"",1.41,0.32,0.32,0.32,0.32,0.00,0.00,1.02,"",1,4.2,-16,-5.1,-14,-4.5,-1,-0.3,505704,10.6,0,0.0,0,0.0,172,14.5
"01069","2","10","71","0","2022","3","",28,857,853,924,11716796,0,0,1027,"",1.34,0.59,0.58,0.61,0.56,0.00,0.00,0.95,"",0,0.0,-41,-4.6,-36,-4.0,15,1.7,938327,8.7,0,0.0,0,0.0,104,11.3
"01069","3","10","71","0","2022","3","",76,6948,7039,6952,96269402,400963,3126,1061,"",1.52,1.73,1.66,1.50,1.97,0.45,0.85,1.21,"",-1,-1.3,-116,-1.6,-212,-2.9,-248,-3.4,4507119,4.9,100577,33.5,-855,-21.5,77,7.8
"01069","5","10","71","0","2022","3","",3256,40911,41076,41406,514409993,52696874,663311,962,"",0.99,0.96,0.96,0.97,0.95,1.02,1.00,0.98,"",138,4.4,1125,2.8,1502,3.8,1492,3.7,55118045,12.0,4673728,9.7,-89084,-11.8,73,8.2
"01071","0","10","70","0","2022","3","",1122,15209,15121,15046,174318830,14886110,193549,887,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",47,4.4,220,1.5,114,0.8,-14,-0.1,14237395,8.9,1547712,11.6,-55956,-22.4,67,8.2
"01071","1","10","71","0","2022","3","",23,128,129,126,2629803,0,0,1585,"",3.91,0.44,0.45,0.44,0.58,0.00,0.00,1.31,"",0,0.0,-4,-3.0,-1,-0.8,-7,-5.3,353601,15.5,0,0.0,0,0.0,255,19.2
"01071","2","10","71","0","2022","3","",14,176,177,176,2513614,0,0,1097,"",2.03,0.39,0.39,0.39,0.44,0.00,0.00,1.12,"",1,7.7,-8,-4.3,-7,-3.8,-9,-4.9,458139,22.3,0,0.0,0,0.0,239,27.9
"01071","3","10","71","0","2022","3","",64,2664,2654,2792,30628549,882461,7253,872,"",3.86,2.14,2.04,1.99,2.26,3.53,6.82,1.10,"",1,1.6,69,2.7,89,3.5,88,3.3,2058923,7.2,730328,480.1,5503,314.5,34,4.1
"01071","5","10","71","0","2022","3","",1021,12241,12161,11952,138546864,14003649,186296,879,"",0.93,0.93,0.93,0.93,0.92,0.97,0.97,0.99,"",45,4.6,163,1.3,33,0.3,-86,-0.7,11366732,8.9,817384,6.2,-61459,-24.8,69,8.5
"01073","0","10","70","0","2022","3","",21565,355930,356052,355207,5867675675,358090781,4624822,1269,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1082,5.3,7457,2.1,8082,2.3,9349,2.7,641434787,12.3,24072605,7.2,-701515,-13.2,112,9.7
"01073","1","10","71","0","2022","3","",91,8151,8089,8108,172966386,0,0,1639,"",0.81,1.19,1.19,1.20,1.14,0.00,0.00,0.95,"",-1,-1.1,-50,-0.6,-85,-1.0,-202,-2.4,21811181,14.4,0,0.0,0,0.0,226,16.0
"01073","2","10","71","0","2022","3","",83,25300,25353,25429,440795005,0,0,1337,"",0.63,2.38,2.39,2.36,2.27,0.00,0.00,0.96,"",1,1.2,407,1.6,436,1.7,422,1.7,65327274,17.4,0,0.0,0,0.0,179,15.5
"01073","3","10","71","0","2022","3","",432,25582,25712,26223,410597534,577895,4629,1222,"",1.36,0.88,0.84,0.79,0.90,0.10,0.18,1.08,"",3,0.7,142,0.6,-14,-0.1,302,1.2,45254707,12.4,-56,0.0,-2261,-32.8,128,11.7
"01073","5","10","71","0","2022","3","",20959,296897,296898,295447,4843316750,357512886,4620193,1257,"",1.00,0.96,0.96,0.97,0.96,1.02,1.01,0.99,"",1079,5.4,6958,2.4,7745,2.7,8827,3.1,509041625,11.7,24072661,7.2,-699254,-13.1,102,8.8
"01075","0","10","70","0","2022","3","",295,3151,3370,3341,40428004,2680857,33128,946,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",6,2.1,-201,-6.0,60,1.8,39,1.2,4467316,12.4,236145,9.7,-8425,-20.3,113,13.6
"01075","1","10","71","0","2022","3","",7,35,35,35,461482,0,0,1014,"",4.53,0.58,0.55,0.55,0.44,0.00,0.00,0.79,"",0,0.0,-1,-2.8,2,6.1,1,2.9,110548,31.5,0,0.0,0,0.0,228,29.0
"01075","2","10","71","0","2022","3","",9,50,50,49,555898,0,0,861,"",4.96,0.53,0.50,0.48,0.42,0.00,0.00,0.83,"",0,0.0,-19,-27.5,-17,-25.4,-18,-26.9,-53225,-8.7,0,0.0,0,0.0,169,24.4
"01075","3","10","71","0","2022","3","",28,457,475,466,4795750,8177,57,792,"",6.42,1.77,1.64,1.49,1.52,0.18,0.31,0.94,"",0,0.0,3,0.7,-2,-0.4,1,0.2,281143,6.2,1680,25.9,-18,-24.0,46,6.2
"01075","5","10","71","0","2022","3","",251,2609,2810,2791,34614874,2672680,33071,973,"",0.87,0.95,0.96,0.97,0.99,1.02,1.00,1.03,"",6,2.4,-184,-6.6,77,2.8,55,2.0,4128850,13.5,234465,9.6,-8407,-20.3,121,14.2
"01077","0","10","70","0","2022","3","",2339,29297,29331,29556,325336990,31628191,426225,851,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",143,6.5,602,2.1,709,2.5,854,3.0,37492213,13.0,1250958,4.1,-92822,-17.9,79,10.2
"01077","1","10","71","0","2022","3","",21,268,279,286,5091013,0,0,1410,"",1.71,0.48,0.50,0.51,0.60,0.00,0.00,1.22,"",-1,-4.5,-5,-1.8,2,0.7,7,2.5,458345,9.9,0,0.0,0,0.0,120,9.3
"01077","2","10","71","0","2022","3","",15,1161,1139,1246,19395562,0,0,1262,"",1.04,1.33,1.30,1.39,1.80,0.00,0.00,1.34,"",0,0.0,-69,-5.6,-81,-6.6,43,3.6,1099623,6.0,0,0.0,0,0.0,106,9.2
"01077","3","10","71","0","2022","3","",46,3300,3345,3458,40663373,64451,451,929,"",1.33,1.38,1.32,1.25,1.61,0.12,0.19,1.22,"",-1,-2.1,97,3.0,123,3.8,88,2.6,4873003,13.6,-26020,-28.8,-718,-61.4,86,10.2
